"R.S.NO 38/1A FEILD BUDINGAD, R.S.NO 38/1A FEILD BUDINGAD",12,2016
"At Layadagundi village, At Layadagundi village",2,2017
"NEAR BASAVANNA TEMPLE MANGALAGUDD, NEAR BASAVANNA TEMPLE MANGALAGUDD",3,2017
"INFRONT OF COMPLAINANT HOUSE-KHAJIBUDIHAL, INFRONT OF COMPLAINANT HOUSE-KHAJIBUDIHAL",12,2018
"NEAR COMPLAINANT HOUSE AT HIREBUDIHAL, NEAR COMPLAINANT HOUSE AT HIREBUDIHAL",3,2019
"NEAR ACCUSED HOUSE AT HIREBUDIHAL, NEAR ACCUSED HOUSE AT HIREBUDIHAL",3,2019
"INFRONT OF COMPLAINANT ADDE AT GULEDAGUDD, INFRONT OF COMPLAINANT ADDE AT GULEDAGUDD",5,2020
"IN BHAVI FIELD AT TEGGI, IN BHAVI FIELD AT TEGGI",7,2020
"NEAR HALU UTPADAK SANGHA CHIMMALAGI, NEAR HALU UTPADAK SANGHA CHIMMALAGI",8,2020
"NINGAPUR VILLAGE FRONT  OFF COMP  HOUSE, NINGAPUR VILLAGE FRONT  OFF COMP  HOUSE",6,2021
"LINGAPURA VILLAGE BUDABENCHI KERE, LINGAPURA VILLAGE BUDABENCHI KERE",6,2021
"At:Infront of Complainant House Nagaral SP Village, At:Infront of Complainant House Nagaral SP Village",11,2021
"At:Infront of Accused House Hansanur Village, At:Infront of Accused House Hansanur Village",3,2022
"HAMSANUR VILLAGE  HITTIN GIRANI NEAR, HAMSANUR VILLAGE  HITTIN GIRANI NEAR",12,2022
"HULLIKERI SP DURGA TEMPLE  NEAR, HULLIKERI SP DURGA TEMPLE  NEAR",10,2023
"At-Sabbalahunashi Village Complaint Field, At-Sabbalahunashi Village Complaint Field",10,2023
"HIREBUDIHAL VILLAGE  FRONT  OFF COMP  HOUSE, HIREBUDIHAL VILLAGE  FRONT  OFF COMP  HOUSE",10,2023
"LAYADAGUNDI VILLAGE SAMARTH DABA NEAR, LAYADAGUNDI VILLAGE SAMARTH DABA NEAR",2,2024
"LAYADAGUNDI SAMARTHA DABA NEAR, LAYADAGUNDI SAMARTHA DABA NEAR",2,2024
"IN CHINTAKAMMALADDIN   VILLAGE LIMIT AT STREAM, IN CHINTAKAMMALADDIN   VILLAGE LIMIT AT STREAM",1,2016
"IN CHITTARAGI VILLAGE LIMIT COMPLAINANT S LAND, IN CHITTARAGI VILLAGE LIMIT COMPLAINANT S LAND",1,2016
"IN KIRSUR VILLAGE  NEAR BHIMANAGOUDA  GOUDAR  HOUS, IN KIRSUR VILLAGE  NEAR BHIMANAGOUDA  GOUDAR  HOUS",1,2016
"GANJIHAL VILLAGE BEFORE  COMPLAINANT HOUSE, GANJIHAL VILLAGE BEFORE  COMPLAINANT HOUSE",2,2016
"OUTSIDE OF  HND COURT & IN AMRAVATI  VILLAGE  HOUS, OUTSIDE OF  HND COURT & IN AMRAVATI  VILLAGE  HOUS",2,2016
"IN KIRASUR VILLAGE NEAR BUS STAND, IN KIRASUR VILLAGE NEAR BUS STAND",2,2016
"IN  HUNGUND AT COMPLAINANT HOUSE, IN  HUNGUND AT COMPLAINANT HOUSE",5,2016
"IN HUNGUND INFRONT OF ACCUSED HOUSE, IN HUNGUND INFRONT OF ACCUSED HOUSE",5,2016
"DANNUR VILLAGE NEAR DHANESHWAR TEMPLE, DANNUR VILLAGE NEAR DHANESHWAR TEMPLE",5,2016
"BEFOUR MINI VIDANSOUDA HUNGUND, BEFOUR MINI VIDANSOUDA HUNGUND",6,2016
"INFRONT OF MINI VIDANASOUDA  HUNGUND, INFRONT OF MINI VIDANASOUDA  HUNGUND",6,2016
"INFRONT OF ACCUSED HOUSE IN HADAGALI VILLAGE, INFRONT OF ACCUSED HOUSE IN HADAGALI VILLAGE",6,2016
"INFRONT OF COMPLAINANT HOUSE IN HADAGALI VILLAGE, INFRONT OF COMPLAINANT HOUSE IN HADAGALI VILLAGE",6,2016
"NAGUR VILLAGE IN FRUNT OF COMPLAINANT HOUSE, NAGUR VILLAGE IN FRUNT OF COMPLAINANT HOUSE",7,2016
"NAGUR VILLAGE IN FRUNT OF COMPLAINANT HOUSE, NAGUR VILLAGE IN FRUNT OF COMPLAINANT HOUSE",7,2016
"HUNAGUND TOWN MULLA GALLI, HUNAGUND TOWN MULLA GALLI",7,2016
"VALAKALADINNI VILLAGE, VALAKALADINNI VILLAGE",11,2016
"IN HUVANUR VILLAGE NEAR BUS STAND, IN HUVANUR VILLAGE NEAR BUS STAND",12,2016
"BEKAMALADINNI VILLAGE NEAR WATER TANK, BEKAMALADINNI VILLAGE NEAR WATER TANK",3,2017
"HUNGUND TOWN IN SAI SAGAR BAR & RESTORENT, HUNGUND TOWN IN SAI SAGAR BAR & RESTORENT",3,2017
"KIRASUR  VILLAGE NEAR DYAMAVAN TEMPLE INFORNT OF, KIRASUR  VILLAGE NEAR DYAMAVAN TEMPLE INFORNT OF",5,2017
"VALAKALADINNI  VILLAGE NEAR RAYAPPA HOUSE, VALAKALADINNI  VILLAGE NEAR RAYAPPA HOUSE",1,2018
"HUNGUND R,S,NO:528/2 IN ACCUSED FIELD, HUNGUND R,S,NO:528/2 IN ACCUSED FIELD",11,2018
"INFRONT OF COMPLAINANT HOUSE IN CHIKKABADAWADAGI, INFRONT OF COMPLAINANT HOUSE IN CHIKKABADAWADAGI",1,2019
"AMARAVATI VILLAGE NEAR BAILBASAVESHWAR TEMPLE, AMARAVATI VILLAGE NEAR BAILBASAVESHWAR TEMPLE",1,2019
"ADIHAL VILLAGE IN COMPALINANT FIELD RSN: 35/42-43, ADIHAL VILLAGE IN COMPALINANT FIELD RSN: 35/42-43",7,2019
"MAROL VILLAGE INFRONT OF COMPLAINANT HOUSE, MAROL VILLAGE INFRONT OF COMPLAINANT HOUSE",11,2019
"MAROL VILLAGE NEAR ACCUSED HOUSE, MAROL VILLAGE NEAR ACCUSED HOUSE",11,2019
"HUNGUND SANGAMESHWAR TEMPLE NEAR COMPLAINANT HOUSE, HUNGUND SANGAMESHWAR TEMPLE NEAR COMPLAINANT HOUSE",3,2020
"KALLAGONAL VILLAGE NEAR COMPLAINANT HOUSE, KALLAGONAL VILLAGE NEAR COMPLAINANT HOUSE",4,2020
"BINJAWADAGI VILLAGE  NEAR  SANDIGOUDR, BINJAWADAGI VILLAGE  NEAR  SANDIGOUDR",7,2020
"TURADAGI VILLAGE INFRONT OF COMPLAINANT HOUSE, TURADAGI VILLAGE INFRONT OF COMPLAINANT HOUSE",7,2020
"KUDALASANGAM VILLAGE NEAR BASAVESHAWAR CRICLE, KUDALASANGAM VILLAGE NEAR BASAVESHAWAR CRICLE",1,2021
"HUNGUND TOWN IN PUBLIC PLACE NEAR COMPLAINANT, HUNGUND TOWN IN PUBLIC PLACE NEAR COMPLAINANT",2,2021
"TURADAGI VILLAGE IN R,S,NO 52/2 COMPLAINANT FIELD, TURADAGI VILLAGE IN R,S,NO 52/2 COMPLAINANT FIELD",3,2021
"TIMMAPUR VILLAGE IN RS NO 112/32B FIELD & NEAR, TIMMAPUR VILLAGE IN RS NO 112/32B FIELD & NEAR",5,2021
"CHIKKABADAWADAGI VILLAGE NEAR MAHADEVAPPA VANDALI, CHIKKABADAWADAGI VILLAGE NEAR MAHADEVAPPA VANDALI",5,2021
"HUNGUND TOWN NEAR SANGAMESHAWAR TEMPLE, HUNGUND TOWN NEAR SANGAMESHAWAR TEMPLE",10,2022
"HUNGUND TOWN NEAR SANGAMESHAWAR TEMPLE, HUNGUND TOWN NEAR SANGAMESHAWAR TEMPLE",10,2022
"BISALADINNI VILLAGE  IN AMBEDAKAR NAGAR, BISALADINNI VILLAGE  IN AMBEDAKAR NAGAR",3,2023
"HADAGALI VILLAGE IN ACCUSED ADIYAPPA PUJARI PLOT, HADAGALI VILLAGE IN ACCUSED ADIYAPPA PUJARI PLOT",6,2023
"HIRE YARANAKERI VILLAGE, HIRE YARANAKERI VILLAGE",11,2023
"VAKALADINNI IN YARI DYAMAVVA TEMPLE ROAD, VAKALADINNI IN YARI DYAMAVVA TEMPLE ROAD",2,2024
"KAMBALIHAL VILLAGE, KAMBALIHAL VILLAGE",1,2016
"ILKAL KHILLA ONI NEELAPFP AGNI HOUSE, ILKAL KHILLA ONI NEELAPFP AGNI HOUSE",3,2016
"ILKAL KHILLA ONI COMPLINENT HOUSE, ILKAL KHILLA ONI COMPLINENT HOUSE",3,2016
"HEMAVADAGI VILLAGE, HEMAVADAGI VILLAGE",3,2016
"ILKAL DARGA NEAR HANUMAN TEMPAL, ILKAL DARGA NEAR HANUMAN TEMPAL",4,2016
"IN HERUR VILLAGE  NEAR BUS STAND, IN HERUR VILLAGE  NEAR BUS STAND",5,2016
"HERUR VILLAGE COMPLAINT LAND AND HERUR NEAR AGASI, HERUR VILLAGE COMPLAINT LAND AND HERUR NEAR AGASI",5,2016
"ILKAL VIDHYAGIRI, ILKAL VIDHYAGIRI",5,2016
"ILKAL TOWN NEAR KONKTI HOTEL, ILKAL TOWN NEAR KONKTI HOTEL",9,2017
"GORBAL VILLAGE, GORBAL VILLAGE",11,2017
"GORABAL VILLAGE, GORABAL VILLAGE",11,2017
"GOULERGUDI INFRONT OF COMPLAINANT HOUSE, GOULERGUDI INFRONT OF COMPLAINANT HOUSE",9,2018
"ILKAL TOWN INFRONT OF VICTIM HOUSE GOULER GUDI, ILKAL TOWN INFRONT OF VICTIM HOUSE GOULER GUDI",11,2018
"ILKAL AMBEDKAR COLONY, ILKAL AMBEDKAR COLONY",12,2018
"ILKAL AMBEDKAR COLONY, ILKAL AMBEDKAR COLONY",12,2018
"ILKAL NEAR CENTRAL SCHOOL, ILKAL NEAR CENTRAL SCHOOL",12,2019
"ILKAL TOWN NEAR CENTRAL SCHOOL, ILKAL TOWN NEAR CENTRAL SCHOOL",12,2019
"ILKALTOWN NEAR GANDHI CIRCLE, ILKALTOWN NEAR GANDHI CIRCLE",4,2020
"ILKAL DARGA BEHIND GROUND, ILKAL DARGA BEHIND GROUND",5,2020
"ILKAL HUCHANUR ROAD INFRONT OF SOLAR PLANT, ILKAL HUCHANUR ROAD INFRONT OF SOLAR PLANT",6,2020
"ILKAL HUCHANUR ROAD NEAR SOLAR PLANT, ILKAL HUCHANUR ROAD NEAR SOLAR PLANT",6,2020
"ILKAL TOWN NEAR NATAKA THETAR, ILKAL TOWN NEAR NATAKA THETAR",7,2020
"ILKAL INFRONT OF ACO SCHOOL, ILKAL INFRONT OF ACO SCHOOL",8,2020
"ILKAL TOWN NEAR ACO SCHOOL, ILKAL TOWN NEAR ACO SCHOOL",8,2020
"TONDIHAL VILLAGE, TONDIHAL VILLAGE",11,2020
"ILKAL IN AMBA BHAVANAI KALYAN MANTAP, ILKAL IN AMBA BHAVANAI KALYAN MANTAP",11,2020
"ILKAL IN AMBA BHAVANI KALYAN MANTAP, ILKAL IN AMBA BHAVANI KALYAN MANTAP",11,2020
"HIREUPNAL VILLAGE, HIREUPNAL VILLAGE",5,2021
"ILKAL TOWN LAND R S NO, ILKAL TOWN LAND R S NO",8,2022
"ILKAL KANTHI CIRCLE, ILKAL KANTHI CIRCLE",12,2022
"S S KADAPATTI HOSPITAL, S S KADAPATTI HOSPITAL",3,2023
"COMPLAINANT TEA STALL NH-50 ILKAL-HUNGUND ROAD, COMPLAINANT TEA STALL NH-50 ILKAL-HUNGUND ROAD",5,2023
"ILKAL TOWN JOSIGALLI COMPLAINANT HOUSE, ILKAL TOWN JOSIGALLI COMPLAINANT HOUSE",11,2023
"BEHIND ANKALIMATH ROAD GOREBAL, BEHIND ANKALIMATH ROAD GOREBAL",11,2023
"ILKAL TOWN NELAKNTESWAR PATTIN SAHAKAR SANGHA, ILKAL TOWN NELAKNTESWAR PATTIN SAHAKAR SANGHA",12,2023
"ILKAL TOWN NEAR VETERINARY HOSPITAL, ILKAL TOWN NEAR VETERINARY HOSPITAL",12,2023
"ILKAL TOWN IN FRONT OF SBI BANK ON ROAD, ILKAL TOWN IN FRONT OF SBI BANK ON ROAD",1,2024
"IN NANDAWADAGI VILLEGE OPPOSIT ACCUSED SHOP, IN NANDAWADAGI VILLEGE OPPOSIT ACCUSED SHOP",4,2017
"iIN COMPLENENT HOUSE, iIN COMPLENENT HOUSE",7,2017
"iIN KONNOUR NEAR DURGADEVI TEMPLE, iIN KONNOUR NEAR DURGADEVI TEMPLE",10,2017
"IN JAMBALADINNI INFRONT OF ACCUSED HOUSE, IN JAMBALADINNI INFRONT OF ACCUSED HOUSE",2,2018
"IN COMPLENENT FEILD, IN COMPLENENT FEILD",5,2018
"IN HIRE ADAPUR INFRONT OF LAXMAVVA HOTEL ON ROAD, IN HIRE ADAPUR INFRONT OF LAXMAVVA HOTEL ON ROAD",6,2018
"IN GASISUNKAPUR  INFRONT OF MAHANTESH GODI SHOP, IN GASISUNKAPUR  INFRONT OF MAHANTESH GODI SHOP",11,2018
"INFRONT OF COMPLAINANT HOUSE IN KANDAGAL, INFRONT OF COMPLAINANT HOUSE IN KANDAGAL",2,2019
"NEAR COMPLAINANT HOUSE IN CHATNIHAL, NEAR COMPLAINANT HOUSE IN CHATNIHAL",9,2019
"IN NIDASANUR VILLAGE INFRONT OF COMPLAINANT HOUSE, IN NIDASANUR VILLAGE INFRONT OF COMPLAINANT HOUSE",12,2019
"IN KARADI  INFRONT OF COMPLAINT HOUSE, IN KARADI  INFRONT OF COMPLAINT HOUSE",1,2020
"IN KARADI  INFRONT OF COMPLAINT HOUSE, IN KARADI  INFRONT OF COMPLAINT HOUSE",1,2020
"IN KAMBALIHAL VILLAGE NEAR SHANTAGOUDAR TEASHOP, IN KAMBALIHAL VILLAGE NEAR SHANTAGOUDAR TEASHOP",1,2020
"IN NANDAWADAGI VILLEGE OPPOSIT ACCUSED HOUSE, IN NANDAWADAGI VILLEGE OPPOSIT ACCUSED HOUSE",4,2020
"IN NANDAWADAGI VILLEGE OPPOSIT COMPLENT HOUSE, IN NANDAWADAGI VILLEGE OPPOSIT COMPLENT HOUSE",4,2020
"IN JALKAMALADINNI NEAR AGASI, IN JALKAMALADINNI NEAR AGASI",4,2020
"IN JALAKAMALADINNI NEAR AGASI, IN JALAKAMALADINNI NEAR AGASI",4,2020
"IN KARDI NEAR COMPLAINT HOUSE, IN KARDI NEAR COMPLAINT HOUSE",5,2020
"IN KARADI NEAR COMPLAINT HOUSE, IN KARADI NEAR COMPLAINT HOUSE",5,2020
"BALAKUNDI TANDA INFRONT OF ACCUSED HOUSE, BALAKUNDI TANDA INFRONT OF ACCUSED HOUSE",5,2020
"IN TUMBA CROSS ON ROAD, IN TUMBA CROSS ON ROAD",7,2020
"KAMALADINNI NEW PLAT NEAR BUS STAND, KAMALADINNI NEW PLAT NEAR BUS STAND",7,2020
"IN KAMBALIHAL  NEAR COMPLAINT HOUSE, IN KAMBALIHAL  NEAR COMPLAINT HOUSE",10,2020
"IN NANDAVADAGI INFRONT OF COMPLAINANT HOUSE, IN NANDAVADAGI INFRONT OF COMPLAINANT HOUSE",11,2020
"IN KANDAGAL NEAR GOVT GIRLS SCHOOL ON ROAD, IN KANDAGAL NEAR GOVT GIRLS SCHOOL ON ROAD",2,2021
"ON KANDAGAL ROAD NEAR MALI MANGALAMMA TEMPLE, ON KANDAGAL ROAD NEAR MALI MANGALAMMA TEMPLE",3,2021
"IN KESARABAVI AT COMPLAINT LAND, IN KESARABAVI AT COMPLAINT LAND",5,2021
"IN KESARABAVI LIMITS HALLA NEAR COMPLAINT LAND, IN KESARABAVI LIMITS HALLA NEAR COMPLAINT LAND",5,2021
"IN KESARABAVI LIMITS HALLA NEAR R P HORAMANI LAND, IN KESARABAVI LIMITS HALLA NEAR R P HORAMANI LAND",5,2021
"IN KAMBALIHAL ON ROAD NEAR AMBEDKAR KATTE, IN KAMBALIHAL ON ROAD NEAR AMBEDKAR KATTE",6,2021
"IN COMPLAINT LAND CHINNAPUR ST LIMITS, IN COMPLAINT LAND CHINNAPUR ST LIMITS",6,2021
"CHIKKAKODAGALI TANDA LT 2 IN  COMPLENENT FIELD, CHIKKAKODAGALI TANDA LT 2 IN  COMPLENENT FIELD",8,2021
"OPPOSIT COMPLENENT HOUSE, OPPOSIT COMPLENENT HOUSE",9,2021
"IN KESARABAVI AT COMPLAINT HOUSE, IN KESARABAVI AT COMPLAINT HOUSE",10,2021
"KESARBHAVI VILLEGE OPPOSIT ACCUSED HOUSE, KESARBHAVI VILLEGE OPPOSIT ACCUSED HOUSE",10,2021
"HIREADAPUR VILLEGE NEAR ACCUSED HOUSE, HIREADAPUR VILLEGE NEAR ACCUSED HOUSE",12,2021
"IN CHIKKAKODAGALI TANDA INFRONT OF COMPLAINT HOUSE, IN CHIKKAKODAGALI TANDA INFRONT OF COMPLAINT HOUSE",12,2021
"IN CHIKKAKODAGALI TANDA NO 1 NEAR S KARBARI HOUSE, IN CHIKKAKODAGALI TANDA NO 1 NEAR S KARBARI HOUSE",12,2021
"KANDAGALL INFRONT OF ACCUSED HOUSE, KANDAGALL INFRONT OF ACCUSED HOUSE",7,2022
"KANDAGALL INFRONT OF COMP HOUSE, KANDAGALL INFRONT OF COMP HOUSE",7,2022
"COMPLAINANT LAND, JALAKAMALADINNI, COMPLAINANT LAND, JALAKAMALADINNI",2,2023
"PALATI VILLAGE AT COPLAINANT LAND NEAR, PALATI VILLAGE AT COPLAINANT LAND NEAR",2,2023
"ILKAL HUNGUND NG 50 ROAD NEAR KIRIYAD HOTEL, ILKAL HUNGUND NG 50 ROAD NEAR KIRIYAD HOTEL",2,2024
"IN GANI VILLAGE, COMPLAINANT HOUSE, IN GANI VILLAGE, COMPLAINANT HOUSE",2,2016
"Hunnur Hullikodi area Near Complant House, Hunnur Hullikodi area Near Complant House",2,2016
"Accused House Sidramesvar Collani  Jamakhandi, Accused House Sidramesvar Collani  Jamakhandi",4,2016
"Madhurakhandi RS No;144, Madhurakhandi RS No;144",5,2016
"Madhurakhandi RS No:144/3A, Madhurakhandi RS No:144/3A",5,2016
"Shiraguppi Village, Ambedakar Circle,, Shiraguppi Village, Ambedakar Circle,",12,2016
"ALAGUR RC COMPLAINANT RESIDENTIOL HOUSE, ALAGUR RC COMPLAINANT RESIDENTIOL HOUSE",7,2017
"MUTTUR VILLAGE AREA,NEAR IN COMPLIANANT LAND, MUTTUR VILLAGE AREA,NEAR IN COMPLIANANT LAND",7,2017
"Maigur village complainant farm border, Maigur village complainant farm border",8,2017
"HULYAL VILLAGE, HULYAL VILLAGE",11,2017
"COMPLAINANT FEILD INFRONT OF HOUSE, COMPLAINANT FEILD INFRONT OF HOUSE",1,2018
"MAREGUDDI VILLAGE AREA,IN FRONT OF ACCUSED FARM, MAREGUDDI VILLAGE AREA,IN FRONT OF ACCUSED FARM",1,2018
"COMPLAINANT TEMPARARI HOUSE HUNNUR KAPPAR PADEVVA, COMPLAINANT TEMPARARI HOUSE HUNNUR KAPPAR PADEVVA",3,2018
"SANNERI ROAD NEAR COMPLAINANT FARM, SANNERI ROAD NEAR COMPLAINANT FARM",5,2018
"KUNCHANUR VILLAGE COMPLAINANT GAVATAN DADDI JAGA, KUNCHANUR VILLAGE COMPLAINANT GAVATAN DADDI JAGA",8,2018
"MAREGUDDI VILLAGE,IN FRONT COMPLAINANT HOUSE, MAREGUDDI VILLAGE,IN FRONT COMPLAINANT HOUSE",9,2018
"HUNNUR MOUNESVAR COLONY, HUNNUR MOUNESVAR COLONY",9,2018
"ALABAL VILLAGE COMPLAINANT PLACE, ALABAL VILLAGE COMPLAINANT PLACE",10,2018
"ALABAL VILLAGE NEAR SHIRAMAVV KAMBAGI HOUSE, ALABAL VILLAGE NEAR SHIRAMAVV KAMBAGI HOUSE",10,2018
"HUNNUR MOUNESVAR COLONI & NEAR HUNNUR HIGH SCHOOL, HUNNUR MOUNESVAR COLONI & NEAR HUNNUR HIGH SCHOOL",10,2018
"HUNNUR HULLIKODI NEAR COMPLANANT HOUSE, HUNNUR HULLIKODI NEAR COMPLANANT HOUSE",11,2018
"HUNNUR VILLAGE,INFRONT AND IN COMPLAINAT HOUSE, HUNNUR VILLAGE,INFRONT AND IN COMPLAINAT HOUSE",12,2018
"HUNNUR VILLAGE,INFRONT AND IN COMPLAIANANT HOUSE, HUNNUR VILLAGE,INFRONT AND IN COMPLAIANANT HOUSE",12,2018
"Budni Village in Front Of complainant House, Budni Village in Front Of complainant House",1,2019
"LINGANUR VILLAGE AREA,INFRONT OF LINGANUR VILLAGE, LINGANUR VILLAGE AREA,INFRONT OF LINGANUR VILLAGE",3,2019
"LINGANUR VILLAGE NEAR BUS STAND, LINGANUR VILLAGE NEAR BUS STAND",3,2019
"NEAR COMPLAINANT FARM HOUSE, NEAR COMPLAINANT FARM HOUSE",9,2019
"NEAR COMPLAINANT FARM HOUSE, NEAR COMPLAINANT FARM HOUSE",9,2019
"KONNUR VILLAGE AREA,IN LAND R S NO 99/1, KONNUR VILLAGE AREA,IN LAND R S NO 99/1",12,2019
"KONNUR VILLAGE AREA,INFRONT OF COMPLAINANT FARM, KONNUR VILLAGE AREA,INFRONT OF COMPLAINANT FARM",6,2020
"IN MADARAKHANDI VILLAGE AREA, IN MADARAKHANDI VILLAGE AREA",10,2020
"MUTTUR FARM HOUSE, MUTTUR FARM HOUSE",2,2021
"MAREGUDDI RS NO 75/1,75/2,77/2, MAREGUDDI RS NO 75/1,75/2,77/2",3,2021
"MAIGUR RC, MAIGUR RC",11,2021
"NEAR COMPLAINENT HOUSE AT LINGANUR VILLAGE, NEAR COMPLAINENT HOUSE AT LINGANUR VILLAGE",4,2022
"Jamakhandi Limits Madhurakhandi Village In, Jamakhandi Limits Madhurakhandi Village In",6,2022
"IN KANKANAWADI R. C PLOT NO : 1479, IN KANKANAWADI R. C PLOT NO : 1479",7,2022
"IN KANKANAWADI R. C PLOT NO : 1479, IN KANKANAWADI R. C PLOT NO : 1479",7,2022
"Madhurakandi Village Infront Of Complainant Form, Madhurakandi Village Infront Of Complainant Form",10,2022
"Linganur Village Complainant Land, Linganur Village Complainant Land",1,2023
"LINGANUR VILLAGE  COMPLAINENT OLD FORM, LINGANUR VILLAGE  COMPLAINENT OLD FORM",1,2023
"KANKANAVADI COMPLAINANT FARM HOUSE, KANKANAVADI COMPLAINANT FARM HOUSE",4,2023
"Kallahalli Village Neara Durgadevi Temple, Kallahalli Village Neara Durgadevi Temple",5,2023
"Kalahalli Village Near Durgadevi Temple, Kalahalli Village Near Durgadevi Temple",5,2023
"Hulyal Village Near Comlaint House, Hulyal Village Near Comlaint House",5,2023
"INAM HANCHINAL RC   COMPLAINANT HOTEL OPEN PLACE, INAM HANCHINAL RC   COMPLAINANT HOTEL OPEN PLACE",6,2023
"Hunashikatti Village R S No 24/2,24/5 Land, Hunashikatti Village R S No 24/2,24/5 Land",6,2023
"Siddapur Village Near Complaint House, Siddapur Village Near Complaint House",6,2023
"Siddapur Village Near Accused House, Siddapur Village Near Accused House",6,2023
"Near Agasi Bagilu, Siddapur Village, Near Agasi Bagilu, Siddapur Village",10,2023
"In front Of Complaint House, Rudraswami Pet, In front Of Complaint House, Rudraswami Pet",3,2016
"JAMAKHANDI RUDRASWAMI PETE, JAMAKHANDI RUDRASWAMI PETE",3,2016
"JAMAKHANDI SIKKALGAR GALLI, JAMAKHANDI SIKKALGAR GALLI",5,2016
"JAMAKHANDI SIKKALGAR GALLI, JAMAKHANDI SIKKALGAR GALLI",5,2016
"JAMAKHANDI SIKKALGAR GALLI, JAMAKHANDI SIKKALGAR GALLI",7,2016
"JAMAKHANDI SIKKALGAR GALLI, JAMAKHANDI SIKKALGAR GALLI",7,2016
"Basaveshwar Circle, Basaveshwar Circle",7,2016
"In Muslim Burial Ground, In Muslim Burial Ground",6,2017
"In Muslim Kabarastan, In Muslim Kabarastan",6,2017
"Near Hanuman Temple, Kumbar Galli, Near Hanuman Temple, Kumbar Galli",9,2017
"Kumbar Galli, Kumbar Galli",9,2017
"Opposite Sikkalagar Galli,, Opposite Sikkalagar Galli,",1,2018
"Govt Hospital, Govt Hospital",2,2018
"Desai Circle, Desai Circle",4,2018
"Premsiss Of Jamakhandi Court, Premsiss Of Jamakhandi Court",10,2018
"Opposite Complainat's House, Opposite Complainat's House",12,2018
"Premises Of Govt Hopital, Premises Of Govt Hopital",6,2019
"Near Complainant's  House, Sikkalagar Galli, Near Complainant's  House, Sikkalagar Galli",9,2019
